grade	document	label
4	수주팔봉 경관이 좋았고 출렁다리도 걸어서 20분이면 갈 수 있고 자전거 라이딩 하는 사람들도 많더라구요 차박하기 좋은 위치였어요 화장실도 깨끗한편이고 개수대도 정돈이 잘된 편이었어요 매점도 있어서 부족한건 바로 구매할 수 있어요 대신 돌밭이라 운전 조심해야해요 2일동안 렉카만 3번 봤어요 돌밭에 바퀴가 박혀서 못나오더라구요 그리고 타프 칠때 돌바닥이 많아서 잘 안박히기도 했어요 차박해서 돌바닥에서 안자서 다행이었어요 이런점 빼곤 다 좋았어요	1
4	좋아요	1
4	유명한 수주팔봉이다. 차박지로도 유명하다.	1
4	화장실 및 개수대 관리를 매점에서 하는 듯 하여 나름 깨끗하나 물이 적어 무개념한 일부 이용자들 때문에 물이 가끔 안 나온다. 경치는 매우 좋으나 물이 얕아 낚시는 무리일듯 함.	1
4	앞에출렁다리가있고경치가좋다	1
4	야영하고싶어짐	1
4	충주에서 흔들다리를 볼수 있는 곳	1
4	멋진풍경이지만 길이좁고 약간 위험. 정상에서 취사를 하는 몰지각 등산객들	1
4	처음 차박도 해보고 낚시후 매운탕....힐링 했네요.	1
4	"출렁다리, 수주팔봉, 폭포를 바라보며 캠핑, 물놀이를 할 수 있고 둘레길로 출렁다리까지 걸으며 들에서 익어가는 곡식과 과일들을 보며 힐링 할 수 있다."	1
4	개수대 물이 잘 끈겨서 그렇지 좋았어요	1
4	자연이 그려놓은 그림^^	1
4	조용하고 깨끗하고 좋으네요	1
4	자연을 보호합시다	1
4	바람 시원하고 경치가 좋음	1
4	"물놀이 좋음 화장실 비교적 깨끗 설겆이 개수대 있음 화장실에서 양치,세수정도 가능 샤워시설 없음 한번씩 물이 안 나옴 그늘이 없어서 해뜨면 졸라 더움 다리 밑에 자리 잡기를 추천"	1
4	"구름다리 에서 내려다 보니 눈앞에 펼쳐진 야영장 이 그림같아요,"	1
4	주차겸야영가능합니다 화장실은 멀리있어서 그것 빼고는 참좋습니다 공기좋고 경치좋고 바로앞에 다슬기잡는분들도계시는걸보니 물도 맑겠죠?ㅋ 조용하고 좋아요 다만 쓰레기 버리는곳이 입구쪽에 있어서 쓰레기 아무데나 버리는분들 계시는데 본인쓰레기는 잘챙겨서 버리면 참 좋겠습니다 밤하는 별이 참 예쁘네요	1
4	주변에 공사룰 좀 하고 있음 분위기는 좋고 오후 되면 사람들이 좀 몰립니다	1
4	전망대 위로는 비추천	1
4	봄바람 쐬러 다녀왔어요 수주팔봉 가는 길이 벗꽃이 피면 너무 예쁠것 같아요 담주를 기대해 봅니다	1
4	자연경관이 너무 좋아 캠핑하기 좋은 장소입니다	1
4	글램핑 캠핑장 입니다. 바로 앞은 주수팔봉 물놀이까지 굳	1
4	경치가 멋진 곳 맞은편 다리 위에서 보는 뷰가 멋졌음 여름에 수영하기 조을 듯 그늘이 없어서 땡볕 ㅋ	1
4	"가뭄땐 물이 너무없는데, 차량들이 자주다녀서(텐트주변)불편한 점이 있음ㆍ"	1
4	캠핑하기좋아요 상류에서공사를해서물이혼탁했읍니다.	1
4	"야영장도 있지만, 구름다리를 건너 전망대에서 바라보는 경치가 매우 좋음. 단 전망대까지 오르는 등산로가 가팔라 로프에 의지해 올라가야 함."	1
4	경차가 좋고 시내에서 매우 가깝고 미니수영장도 있어 아이들과 함께 가기 좋습니다. 다만 성수기에는 좀 불편할수도 있겠네요	1
4	한여름에는 힘들꺼 같다...한낮에 그늘하나 없는 땡볕에서의 캠핑은 고의 사우나 수준일듯	1
4	"야영비가 무료이고 물과 산이 있어 경치도 좋고 낚시도 할 수 있으며 화장실,개수대가 있어 좋아요."	1
4	"협곡에 흔들다리, 우둑솟은 바위가 특색이 있음, 강변으로 캠핑 장소로 유명"	1
4	잠깐 둘러보며 구경하기 좋아요 여름에 가세요	1
4	경치 좋네요 오르는 길이 생각보다 가파름 주차장 없고(갓길주차) 오줌마려운데 화장실이 없어서 1점 깎음(공사중) 차박하면 좋을듯	1
4	여름엔 대박일듯! 야영비 무료! 요즘은 넘 춥다!단단히 채비하고 가시길!	1
4	물맑고 공기좋고 출렁다리에서 보는 뷰~도 멋지고 산타는거 싫어하는 나지만 전망대 오르는길이 나름 아기자기해서 가보니 또한 전망대스럽다 야영지에 차박하게 되면 너무 물 가까운곳에 주차하면 자갈에 차바퀴가 빠져서 고생할수 있다는거...	1
4	소문나기 시작..자리없음	1
4	멋지네요 계절만 잘맞추어가면 더멋있을듯	1
4	좋아서요	1
4	"공기좋고,산새도 좋아요.ㅎ"	1
4	경치도 굳 근처에 수안보 문강온천 목욕하고 가세요 ㅎ	1
4	현재 코로나때문에 차박 못합니다	1
4	현재 임시폐쇄 중. 20. 10. 10	1
4	잠시 머물며 거닐기 좋다	1
4	경치 좋고 무료입니다.	1
4	"옛날 선비들이 놀던 자리, 어머니들이 복을 기원하는 곳 멋스러운 장소입니다."	1
4	아기자기 이쁜 곳이네요. 등산은 못해봤어요.	1
4	그냥 지나가는 길에 경치구경하고 가세요	1
4	기대만 안하고가면 산책겸 두루두루 좋습니다...	1
4	주차가불편하지만 경치는 예술이네요 캠핑하기엔 그닥 벌레가 많음	1
4	출렁다리 지나 전망대 풍경과 다리아래 폭포가 멋진곳입니다 주차장이 없어 길가에 갓길주차	1
4	풍광좋음	1
4	물이 맑지는 않지만 잠깐 놀기 좋았어요. 화장실은 좀 부실합니다.	1
4	차박성지...자유로운 차박지 좋아요	1
4	출렁다리 좋네요 맞은편에서 다리쪽을 봐도 멋져요	1
4	높지 않은 데 비해 비경이 펼쳐지고 구름 다리라는 컨텐츠가 마음에 들었어요!	1
4	비가 내리는 바람에 오래 있을 수는 없지만 시원하게 폭포가 흐르는 것을 보자마자 눈이 시원해 집니다 물가 바로 앞에는 텐트치는것 보다는 타프+의자가 좋지 않을까 생각합니다 돌이 좀 거칠게 있어서 눕기는 좀 ㅎㅎㅎ 차박 생각하신다면 말그대로 스팟이 아닐까 싶습니다 추천합니다^^	1
4	캠핑하기 좋은장소 성수기때 너무 더운것빼곤 주차도 좋음 다만 화장실 아침에 주의할것. 미리미리 화장실 가두자	1
4	예쁘고 사진찍기 좋습니다 입장료도 없고 좋은데 주변에 벌레 모기가 너무 많네요	1
4	밤에는 시원하고 폭보수 물소리가 너무좋습니다. 그러나 여름 낮은 땡볕이라 엄청 덥습니다. 하절기는 저녁에 가서 아침일찍 철수하는거 추천합니다. 산좋아하시는분은 새벽에 수주팔봉 정상까지 다녀오시면 될거같습니다.	1
4	주차장 공사중 조만간 접근성 좋아질듯.	1
4	경치가조와서요	1
4	경치가 좋아요 하지만 땡볕은 각오하고 가야해요~	1
4	아름다운 기암 절벽과 강의 환상적인 조화^^	1
4	올라가는 길이 정돈되어있지않아 힘들긴 하지만 금방 올라갈 수 있습니다.	1
4	무료이지만 화장실이랑 매점도 있구 풍경이 아름답습니다. 관리하는 아저씨도 있구 많은 사람들이 찾아오는 명소인거 같습니다. 기회가 되면 자주 갈려고 합니다 ㅎㅎ	1
4	경치가 이쁘긴한데 멀리서 찾아올정도까지는 솔직히 아니고 수안보나 문경새재들리면서 연계해서 구경할정도는 되는거같음. 건너편에서 차박이 가능하다고함	1
4	충주의 대표 관광지! 그러나 만들어진 이유를 알면 전혀 다른 생각이... 일제시대 기존의 물길을 변경하려고 일제가 다이너마이트를 이용해 산의 중간을 무너뜨려서 인위적으로 만들었다는... 여름철 더위를 식히기 위해 많이 찾는 장소로 물가에서 취사가 가능해서 그늘막만 있다면 정말 좋은곳... 최근에 출렁다리까지 만들어서 한번씩 찾으면 좋은데 주변 관리를 잘하면 더욱 많이 찾지 않을까 생각.	1
4	지역의 볼거리로 주변에 자연적인 캠프장이 있어 좋다	1
4	대전 근처로 야영과 캠프 야외 바베큐를 해 먹기에 좋은 장소입니다.	1
4	가족캠핑하기 좋은곳	1
4	산책하기 좋음	1
4	장박가능하지 단속 잘 안하지 깔끔하지 단점은 습지... 개인적으로 사람들 에게 입소문 안났으면 합니다.	1
4	대전 근교 배스터	1
4	이런 덴 소문나면 안됨	1
4	가성비굳	1
4	현재 코로나 영향으로.....	1
4	화장실등 편의시설은 좀 그렇지만 추천할만해요	1
4	부담없는 캠핑하기 좋은 곳	1
4	코로나 해제되면 일순위...	1
4	네오와이즈 혜성을 여기서 봤어요	1
4	다 좋은데 코로나19로 휴장중이어서 이용못해 아쉬움.	1
4	레저활동 굿~~	1
4	야영하는 것은 좋지만 이제는 걷기 만 허용됩니다.	1
4	"화장실과 샤워실, 개수대 모두 크고 깨끗해요. 캠핑장이 워낙커서 자리에 따라 화장실이 너무 멀어요. 늦게까지 운영되는 매점도 있고 자전거대여도 가능해요. 전기사용도 가능하구요"	1
4	예약이 힘들지만 저렴하고 좋은곳!	1
4	서울근교 캠핑장으론 아주 좋음. 시설 좋고 싸이트 넓고 가격 싸고. 애들과 뛰어놀기 아주 좋음	1
4	편의시설만 좀더 보충한다면 더 좋을거같아요~ 가격대도 좋고 장작사용가능해서 좋음!!	1
4	추운 날엔 캠핑	1
4	공간도넓고 조용한편 가격도 저렴	1
4	캠핑하기 딱조아 참조아 아주조아~	1
4	화장실이 매우 깨끗하고 난방이 됩니다.	1
4	넓고 다좋은데 자리잘못잡으면 개수대랑 화장실까지 멈	1
4	여기 바람쐬고 운동하기좋네요 텐트치는 야영장도있고...	1
4	여름에는 그늘이 없어 캠핑하기 힘들지만 봄 가을 겨울은 나름 즐길만 하다 값도 싸고	1
4	추운것 빼고는 완전 굿 입니다.	1
4	깔끔	1
4	사이드간 거리 넓고 장작사용되고 좋음 화장실은....별로	1
4	그늘이 없어 덥긴 하지만 깨끗한 환경입니다	1
4	조용한분위기에 힐링하기좋네요 .	1
4	땡볕만 아니면 좋아요	1
4	사이트당 간격 넓고 조용하고 아주 좋아요!	1
4	넓고 넉넉하고...좋으네요	1
4	가격. 넓이. 시설. 가격대비 다~~~좋으나 봄.여름에 바로 강옆이라 수많은 곤충 대비를 꼭 해야한다. 고기 구워먹으면서 고기로 달려든 곤충 시체 건져 내느라 정신없었음@@	1
4	주차공간넓음 오토캠핑장 이용했는데 화장실이멀어서 불편함 그늘이 없어 타프 또는 캐노피 필수 해지고 난 후 공기바람하늘별 모두만족 화장실 멀음 샤워실 잘되있음 화장실 꽤 멀음 미니매점 아이스아메 얼음 2000원굿 화장실 많이 멀음 자전거대여소있음 해지기 전이나 가을쯤 캠핑하기 좋을듯	1
4	"전체적으로 넓어서 좋습니다. 사이트마다 크기차이가 조금 있을수 있습니다 전기 부족하지 않게 사용가능하고, 개수대 뜨거운물 잘 나옵니다. 샤워장은 깨끗하나 들어가는 입구에 관리는 좀 필요해보입니다."	1
4	시원한 전망속 자연이 힐링하기좋습니다	1
4	"주차할 공간과 텐트칠 수 있는 공간이 있고, 전기 콘센트도 두 개 있어서 전가사용도 가능! 화장실과의 거리가 조금 있는 편이지만 깨끗하고, 샤워실은 작지만 온수도 나와서 좋음. 공동취사장도 넓고 온수 나옴. 가족들과 조용하고 평온한 캠핑을 즐길 수 있음. 강가라 새벽에는 이슬이 좀 많이 맺히고, 다른 지역에 비해 기온이 낮아서 여름에도 방한용품을 챙기면 좋을 듯."	1
4	환경이 좋음	1
4	그늘과 물가가 없긴 하지만... 자전거길이 인접하여 있어 애들과 자전거 또는 인라인 즐기기에 딱!!	1
4	"편리시설 잘 갖추고 넓고 쾌적 , 또 자전거 대여점 있고 자전거 전용 도로도 잘 되있다 , 낚시터도 근처에 있다"	1
4	"나무는 아직 작아서 그늘을 제공해 주지는 않지만, 탁 트인 공간과 여유로움, 깨끗한 시설이 좋다"	1
4	화장실 등 부대시설 관리가 잘 되있어요%	1
4	캠핑시설 공간 여유있게 잘 배치되어 있음. 식탁을 가지고 가야함.	1
4	강가에 있어 경관이 좋습니다	1
4	널은 사이트간격 깔끔한 부대시설. 매점이 없어 술드시면 야간에 곤란할 수 있으니 참고하세요.	1
4	가격 저렴하고 넓어요	1
4	무료 캠핑장.	1
4	넓고 깨끗해요.	1
4	넘 좋아요	1
4	좋아요	1
4	조용하구 넓구 주차 편하구 좋네요	1
4	아주좋습니다	1
4	시설이 깔끔하고 좋음 남자화장실에 냄새가 심함 사이트 사이에 길이 없어서 화장실갈때 빙 돌아서 가야됨 추운날씨에도 벌레가 많음 매점 아주머니 친절하심	1
4	쉬기 좋은 장소입니다	1
4	힐링하는 곳 조용하구좋아요~~	1
4	공간의 여유와 힐링이 될수 있는 캠핑장♡ 남한강이 보이고 드넓어서 좋은곳이었네요	1
4	서울에서 한시간이내 도착 가능하고. 주말 1박 하기 적당한 조건입니다	1
4	"장점 1. 넓다 - 카라반, 캠핑카의 성지중 하나 2. 여유로움 - 동선이 커도 상관없고 텐트치기에 여유로운 사이트, 아이들 자전거 킥보드 놀기에도 그만. 풀밭에 드문드문 있는 고정테이블 활용하여 간단히 놀거나 배트민터 아이들 공놀이 등 민폐 안끼치고도 자유로운 활동 가능 3. 시설 나름 깔끔 - 국공립 평균 이상 수준 깔끔함 유지됨. 물론 평균. 4. 간단 물품 파는 카드! 되는 작은 매장 있음. 자전거 렌탈 같이 하고 장작도 팜. 편의점 수준은 아니나 크게 아쉬움 없이 이용 가능한 수준 아이스크림, 세면도구, 수건, 음료, 라면, 과자등 5. 당연 전기 됨 ( 웰빙도 얼마전부터 됨~! ) 단 개별 사이트용 아니라 2~3개 사이트마다 한곳이라 릴선 20은 애매하고 최대 30짜리는 필요때 있음 단점 1. 넓어서 끝쪽 사이트는 화장실, 개수대 사용이 불편. 너무 멀어 많은 분들이 게시판에 중간 지역에 증설을 요청중이나 계획만 있다는 답변중이심 2. 화장실 사로 갯수 모자람, 몰릴때 좀 힘듬 커다른 화장실이 아니라 1~2개 사로에 소변기 2개 있는 간이 형태 화장실이 남여 각 3개소. 사이트가 75개에 남여 2명씩만 와도 몰릴때 감안하면 모자람. 가족, 접대, 초대캠 많이 하는지라 평균 4명 이상은 오시는지라 기다려얄때도 있음. 샤워실은 비번 전자키. 3. 샤워실내 탈의실 바닥 엉망, 씻고 물 흘리면서 몸 닦을 공간이 없어 탈의실 바닥이 항상 물로 홍건함. 탈의실은 원칙은 신발 안되나 마지막 몸닦고 옷입고 신발 신을때 발에 더러운 물 다시 묻히지 않고는 불가능. 아예 포기하고 탈의실까지 신발 다들 신고 들어가는 중. 샤워갈때는 샌들 필히~ 4. 사이트내 인원 제한이 아무 의미 없다는거. 워낙 넓고 여유있다 보니 초대캠 많이들 함. 근데 이러면 항상 개념 상실 초민폐 가족들 발생함. 조용해달라면 술 한잔하고 흥겨워 그럴수 있지라고 적반하장 화내니 더 얘기하면 싸울날까 늘 삮일수밖에 없음. 초대해서 시끌벅적하게 놀라면 펜션가라고! 돈 든다고 민폐짓하지 마시라들. 5. 위 사유로 지정차외 못들어간 초대분들 차들로 주차 항상 엉망"	1
4	캠핑장 여러곳 가봤지만 이정도면 정말 훌륭한 캠핑장 중에 하나라고 생각한다.	1
4	넓다 싸다 경치	1
4	이 시점에서 당신의 마음을 치유합니다.	1
4	유채꽃 짱	1
4	화장실등 공용시설이 매우 먼거 빼고는 다 좋습니다.	1
4	"이포보 웰빙캠핑장 오토캠핑장과는달리 전기안되고 차 진입 안되요 그만큼 여유롭고 조용해서 극하,동계아니면 좋을것같아요! 사이트간격도 널찍하고 잔디밭이라 좋았어요! 화장실은 자주 치눠줘서인지 깨끗하구요~간 차진입이 안되니 비치된 리어카?로 실어날라요 리어카가 작지않아서 1~2번이면 다 실릴정도이구요! 가장 중요한 사이트 가격이 박당 15,000원(오토25,000)이구요 자전거길이 나있어서 자전거 가져가심 좋아요 MB가 유일하게?잘한일?이라는 자전거길이요~"	1
